652882609219833856	non-rumours
544476808566276097	rumours
687274510643511296	non-rumours
647464349611589632	non-rumours
726086935903494144	non-rumours
691632238035886081	rumours
524952883343925249	rumours
688021039322894336	rumours
707308274270539777	rumours
691678576018657281	non-rumours
692874200927698945	rumours
666640008149925893	non-rumours
663515735231062016	rumours
643139873264812032	rumours
689860942671130624	non-rumours
656662726014599168	rumours
674229534888185856	non-rumours
716424773216022530	non-rumours
672432930426372096	non-rumours
600451916414484480	rumours
692838430783332357	non-rumours
717081129627553792	non-rumours
765612862681255936	non-rumours
641088973717110784	non-rumours
652349108653551616	non-rumours
777710439870455808	non-rumours
553508098825261056	rumours
762793077509464064	non-rumours
614628136634949632	non-rumours
580324027715063808	rumours
634665777400950784	non-rumours
674301413040758785	non-rumours
613362193787129860	non-rumours
743764020679741440	rumours
692820029159653377	non-rumours
693471161313816576	non-rumours
716092408920936448	non-rumours
524941132237910016	rumours
727116900983934976	non-rumours
655986243042459648	non-rumours
544283772569788416	rumours
693818562981421056	non-rumours
658938136299511808	non-rumours
618449248179191808	non-rumours
693897857376632832	non-rumours
692410832307818497	non-rumours
662381914842603520	non-rumours
615494435074363392	non-rumours
763520953619918848	non-rumours
766568413418356736	non-rumours
676367888543031296	non-rumours
692758050378256388	rumours
642465192408940544	non-rumours
612438528803213312	rumours
613425834301485056	rumours
714567472712589312	non-rumours
693281966846808064	rumours
659428447459110912	non-rumours
672902686380003328	non-rumours
659439879701602304	non-rumours
553590459688570880	non-rumours
525058976376193024	rumours
669201837187334144	non-rumours
652300118205427716	non-rumours
693203974388895744	rumours
747443219487678464	rumours
755548076438196225	rumours
728627623488786433	rumours
553476880339599360	rumours
749039299677417472	non-rumours
687537772970684417	rumours
725070832494624769	non-rumours
728038172270198787	rumours
500378223977721856	rumours
724348906096590849	non-rumours
658786161733734400	non-rumours
728207861050970112	non-rumours
651402689352351744	non-rumours
634943791934406657	non-rumours
544319832486064128	rumours
693606934050684928	non-rumours
666810213274689537	non-rumours
692702295281262593	non-rumours
692498490249891842	non-rumours
689867195657101312	non-rumours
553512735192141826	rumours
544517264054423552	rumours
656629493377990656	non-rumours
663744139666804736	non-rumours
675005503160901632	rumours
638047610973089793	non-rumours
727623131494387714	rumours
723198441690636288	non-rumours
641082932740947972	non-rumours
648894687542034432	non-rumours
692925396292091905	non-rumours
752965545528528898	rumours
778572032531427332	non-rumours
716451800581279744	rumours
637868242560638980	non-rumours
498430783699554305	rumours
641430951403343872	non-rumours
635632641635667968	non-rumours
652000523525091328	non-rumours
626897206717624320	rumours
693476774462820352	rumours
626516248206135296	non-rumours
676094756758364160	non-rumours
715256242990505984	rumours
690650123358093312	non-rumours
701514249269542912	non-rumours
623599854661541888	rumours
629209452793626624	non-rumours
693811101146963968	non-rumours
666497286663503872	non-rumours
642432477185867776	non-rumours
682999206290829312	non-rumours
660466342038867969	non-rumours
656202544331517952	rumours
727172374999666688	rumours
647193820812177408	non-rumours
723772395211862016	non-rumours
614607711368519680	non-rumours
656818921979310081	non-rumours
647168914955243520	non-rumours
661251968078221312	rumours
690680149164085248	rumours
665361505303584774	non-rumours
613294443878305796	non-rumours
676120162018451456	rumours
665379967757324288	non-rumours
766752508312166402	non-rumours
612741808125120513	rumours
689267711856263168	non-rumours
613023744454475776	non-rumours
614671961801785344	non-rumours
675490515748425728	non-rumours
740748123581087745	rumours
690580180805509121	non-rumours
552984502063337472	rumours
650128194209730561	rumours
612841482823729152	rumours
636925368927064064	non-rumours
674015148382666752	rumours
656834590779289600	non-rumours
681767380305985536	non-rumours
648310692794109952	non-rumours
524995771587108864	non-rumours
692752491482615808	rumours
693502060545703937	non-rumours
766789709045518336	non-rumours
652982112870662144	non-rumours
693456187036037123	non-rumours
692796451987034113	non-rumours
703234354579898368	non-rumours
693466451081060353	non-rumours
655815788675399680	non-rumours
552832817089236992	rumours
544291965513134080	rumours
726190016435728385	non-rumours
676870737932742656	rumours
672553813249826816	non-rumours
649881917534433280	rumours
692023855926374400	rumours
725174535897620481	non-rumours
688446106943008768	non-rumours
640107106943766528	non-rumours
748640007934590976	non-rumours
724320681517670400	non-rumours
640644123339431936	rumours
661299012386095105	non-rumours
613061089518034944	non-rumours
672424512516964352	rumours
628319096606732290	rumours
524936872666353664	rumours
673611867181473792	non-rumours
673581371458199552	rumours
668872645589471232	non-rumours
669613420665159680	non-rumours
676718762830221312	rumours
613194145423826944	non-rumours
701175292937707520	rumours
544289409294553088	non-rumours
665575674485211136	non-rumours
641191076716417025	non-rumours
682895395077373952	non-rumours
553587303172833280	rumours
633823543541768192	non-rumours
544381485591982083	rumours
766323684076322816	non-rumours
691608761128067072	non-rumours
614638036593299456	non-rumours
553587672137334785	non-rumours
552811386259386370	rumours
672828403016429568	non-rumours
604642913188872192	rumours
765359928361922560	non-rumours
626739062792032256	non-rumours
663722803489808384	non-rumours
691719802499432448	non-rumours
661120256732041216	rumours
634404792241143809	non-rumours
524923676484177920	rumours
665364878287224834	non-rumours
642027433693171712	rumours
626901072209121282	non-rumours
692735698349199360	rumours
544277117039837184	rumours
663904307113275392	rumours
544358533819420672	rumours
693528374996652032	non-rumours
724703995147751424	rumours
759460236042305536	rumours
524965775036387329	rumours
673346166822694914	non-rumours
525025463648137216	rumours
723521076446142465	non-rumours
672488384695279616	non-rumours
642145732435292160	non-rumours
757748522481491968	non-rumours
716439952922312704	non-rumours
614604580601597953	non-rumours
643225207705075716	rumours
654351281260113920	non-rumours
692540218310803456	non-rumours
661102820976930816	non-rumours
693061713042771968	non-rumours
544518335019229184	rumours
614624331717545984	non-rumours
615840865815298048	non-rumours
645356735545364480	rumours
693651239486263296	non-rumours
544274934835707905	rumours
655080266784968705	non-rumours
743058135300988932	non-rumours
658462819667615744	non-rumours
614617234942656512	non-rumours
778949749156245504	non-rumours
715255507506892800	rumours
544271362022338560	non-rumours
693321561542127616	non-rumours
692082592380751874	rumours
552793679082311680	rumours
693129259334909952	non-rumours
648993731169939456	non-rumours
693893182338289664	non-rumours
676955015265837056	non-rumours
651786568592658433	non-rumours
544319274072817664	rumours
640182854928961536	non-rumours
727588444000526336	non-rumours
628681462976528384	non-rumours
724044187113512960	non-rumours
650037735579910145	non-rumours
544289941996326912	rumours
649974380416618496	rumours
688428083540553728	non-rumours
701975210044497921	rumours
692826642583019521	rumours
654343805081157633	rumours
742055437932040193	non-rumours
616481759329427456	rumours
613114185505996802	non-rumours
552785375161499649	rumours
697992796565741569	rumours
714577521992343552	rumours
760120409429643266	non-rumours
692368829368918017	non-rumours
672180526946656256	rumours
687409983139495939	rumours
767092161716350980	non-rumours
693857080193761285	non-rumours
623818627054206977	rumours
757450526153900032	rumours
728631482722308096	rumours
693402634011701248	non-rumours
667465205258051584	non-rumours
524925215235911680	rumours
525028734991343617	rumours
647169726158925824	non-rumours
780436430732525569	non-rumours
723915846985342976	non-rumours
631388553801564160	rumours
656811196218286080	non-rumours
674358835675549696	rumours
766541461189832704	non-rumours
616765822095261700	non-rumours
693857551620968448	rumours
614610364702044164	non-rumours
693648675772436480	non-rumours
524932935137628160	rumours
640967537178472448	non-rumours
692884886374318081	non-rumours
614595106906226688	non-rumours
693181857261719553	non-rumours
693200309955469312	rumours
525049639016615937	rumours
755475529294352385	rumours
692516224245235712	non-rumours
707604196812591104	rumours
614790312955904000	non-rumours
765739657908850688	non-rumours
687748306571804672	non-rumours
544520273718812672	rumours
748558349139058688	rumours
544350712365207552	rumours
688741019979001856	non-rumours
614702244001382400	non-rumours
693641113693884416	non-rumours
767861179951648768	rumours
524925987239120897	rumours
666335363099660288	non-rumours
692550140754841603	non-rumours
688755462783782912	non-rumours
676491949524713473	rumours
693939356390653952	non-rumours
649584608560832513	non-rumours
707321278135463936	rumours
716448280201269248	non-rumours
525019752507658240	rumours
745365403237376000	rumours
690106189951139840	rumours
767698691205410816	rumours
614620298877513729	non-rumours
654336219447472128	non-rumours
552791578893619200	rumours
614599587362414592	non-rumours
701872343736520704	non-rumours
693571567377342466	rumours
649889459836710912	rumours
763430916236640256	non-rumours
688366079396163584	rumours
524980744658382848	rumours
711994705333112832	rumours
544352727971954690	rumours
765779159176077312	rumours
690969315470868480	non-rumours
705093513076015104	non-rumours
755523157700648960	rumours
742678930516123650	non-rumours
614594259900080128	non-rumours
614614133410033664	non-rumours
544278335455776769	rumours
665309822208729088	rumours
732971411157880832	non-rumours
693466724822323200	non-rumours
651018580989972480	non-rumours
727982226290442240	non-rumours
667073349974102017	non-rumours
524922729485848576	rumours
668849913678209024	non-rumours
692743102432346113	rumours
778299287293816832	non-rumours
714503380476026880	non-rumours
689915847939219456	non-rumours
728625967921401856	non-rumours
524925050739490816	rumours
628336948810268673	non-rumours
689890946683576322	non-rumours
767459987476054016	non-rumours
767203096472719364	non-rumours
689641419825242112	non-rumours
692393375891361794	non-rumours
552783667052167168	rumours
552834961762709505	non-rumours
716416753409081344	non-rumours
707420972173955072	rumours
780882510645370880	non-rumours
553160652567498752	rumours
544268732046913536	rumours
767855091109863424	non-rumours
692911086920667136	non-rumours
544282005941530624	rumours
614609560658161664	non-rumours
580348081100734464	rumours
723504069814444033	rumours
553586860334010368	rumours
640118021101604864	non-rumours
688751061503442944	non-rumours
778530869208190976	non-rumours
544291804057960448	rumours
688004802245214208	non-rumours
743126914794037248	non-rumours
653432177632387072	non-rumours
628604055644934144	rumours
692163879909064704	non-rumours
728273551883534336	non-rumours
524942470472548352	rumours
552792544132997121	rumours
727834854931435522	non-rumours
544289311504355328	rumours
614494460747997184	non-rumours
615592870540488704	non-rumours
689661418484994049	rumours
724603564946010112	non-rumours
714598318333042688	non-rumours
656848877463560192	non-rumours
692157602554343424	non-rumours
765735409984806912	non-rumours
614610102927147008	non-rumours
614650850393391104	non-rumours
614648099542204416	non-rumours
544514564407427072	rumours
707305999971921920	rumours
644329878876237824	rumours
553566026030272512	rumours
715253497462145024	rumours
693804277031157761	non-rumours
715268937873760256	non-rumours
763964234774347776	non-rumours
614616994499788800	non-rumours
693185853867294721	non-rumours
553506608203169792	rumours
751856580874960897	non-rumours
712223438698627073	rumours
707405809181917184	rumours
693013768738115584	non-rumours
744390771869102080	non-rumours
524959809402331137	rumours
778689027918618625	rumours
707412869860696064	rumours
650710483289419776	non-rumours
656523458139045889	non-rumours
693135382309896192	rumours
623533663947517952	non-rumours
692833140428017664	non-rumours
614599815280857088	non-rumours
693853310479155200	non-rumours
614615157730357248	non-rumours
714851393861881857	rumours
767859423150759936	non-rumours
764906140257837056	rumours
619242759359037440	non-rumours
552792913910833152	rumours
764368020391223296	rumours
741995157969592321	non-rumours
767754921403899906	non-rumours
692940257134653441	non-rumours
667487418388488192	non-rumours
553586897168392192	rumours
730516765525082112	non-rumours
693128224960856064	non-rumours
553221600955621376	rumours
693071538896162816	non-rumours
693869818366287872	non-rumours
714998347111669760	non-rumours
686666933949837312	non-rumours
767710042816602112	non-rumours
714811995573325828	non-rumours
728101712762834944	non-rumours
544399927045283840	rumours
524947674164760577	rumours
701539698452393986	non-rumours
653285570383335424	non-rumours
552792802309181440	rumours
707310135291416576	non-rumours
693196937172951040	non-rumours
614891047886434304	non-rumours
525023025792835585	non-rumours
765887221736046592	non-rumours
767561970182598657	rumours
687984820815851521	rumours
544282227035869184	rumours
766822417712963584	non-rumours
553558982476828674	rumours
544290258951892992	rumours
650254360727973889	non-rumours
544329935943237632	non-rumours
693586539562037248	non-rumours
764497123530375169	rumours
724939017410727938	non-rumours
651044059222556674	non-rumours
552802654641225728	rumours
723477822950395904	non-rumours
544305540286148609	non-rumours
693906624776245249	non-rumours
524923462398513152	rumours
763896522790440960	rumours
616421546702336000	non-rumours
524944399890124801	rumours
686657138270277634	rumours
544391176137089024	rumours
524969201102901248	rumours
756690088533393409	rumours
767807335691653120	non-rumours
552806757672964097	rumours
693761289601060864	rumours
544350567183556608	rumours
758825535480864769	rumours
707300612862566400	rumours
693080409282846720	rumours
614593386188828672	non-rumours
692665281362202624	non-rumours
767129248045948929	non-rumours
692701223326056449	non-rumours
732981604826677249	rumours
692753210692476928	non-rumours
650046859537448960	rumours
693171092555431936	rumours
693546915892428800	non-rumours
544269749405097984	rumours
760109079133990912	non-rumours
779633844680962048	non-rumours
765859710503378944	rumours
